foodId,servingSize,servingSizeUnit,householdServingFullText
2345660,301,Quantity not specified,Quantity not specified
2345660,241,1 cup,1 cup
2345661,301,Quantity not specified,Quantity not specified
2345661,241,1 cup,1 cup
2345662,244,1 cup,1 cup
2345662,300,Quantity not specified,Quantity not specified
2345663,305,"10-3/4 oz can, ready-to-serve","10-3/4 oz can, ready-to-serve"
2345663,240,1 cup,1 cup
2345663,434,1 microwave bowl,1 microwave bowl
2345663,539,"19 oz can, ready-to-serve","19 oz can, ready-to-serve"
2345663,300,Quantity not specified,Quantity not specified
2345664,240,1 cup,1 cup
2345664,300,Quantity not specified,Quantity not specified
2345665,110,1 tub,1 tub
2345665,110,1 pouch,1 pouch
2345665,110,1 jar,1 jar
2345665,110,Quantity not specified,Quantity not specified
2345665,15,1 tablespoon,1 tablespoon
2345666,70,1 tub,1 tub
2345666,110,1 jar,1 jar
2345666,110,Quantity not specified,Quantity not specified
2345666,90,1 pouch,1 pouch
2345666,15,1 tablespoon,1 tablespoon
2345667,110,1 pouch,1 pouch
2345667,110,1 tub,1 tub
2345667,15,1 tablespoon,1 tablespoon
2345667,110,1 jar,1 jar
2345667,110,Quantity not specified,Quantity not specified
2345668,70,1 tub,1 tub
2345668,90,1 pouch,1 pouch
2345668,110,Quantity not specified,Quantity not specified
2345668,110,1 jar,1 jar
2345668,15,1 tablespoon,1 tablespoon
2345669,110,1 jar,1 jar
2345669,110,Quantity not specified,Quantity not specified
2345669,15,1 tablespoon,1 tablespoon
2345669,110,1 pouch,1 pouch
2345669,110,1 tub,1 tub
2345670,90,1 pouch,1 pouch
2345670,70,1 tub,1 tub
2345670,110,Quantity not specified,Quantity not specified
2345670,15,1 tablespoon,1 tablespoon
2345670,110,1 jar,1 jar
2345671,15,1 tablespoon,1 tablespoon
2345671,110,1 jar,1 jar
2345671,110,Quantity not specified,Quantity not specified
2345671,110,1 pouch,1 pouch
2345671,110,1 tub,1 tub
2345672,110,Quantity not specified,Quantity not specified
2345672,110,1 jar,1 jar
2345672,15,1 tablespoon,1 tablespoon
2345672,90,1 pouch,1 pouch
2345672,70,1 tub,1 tub
2345673,110,Quantity not specified,Quantity not specified
2345673,110,1 tub,1 tub
2345673,110,1 jar,1 jar
2345673,110,1 pouch,1 pouch
2345673,15,1 tablespoon,1 tablespoon
2345674,15,1 tablespoon,1 tablespoon
2345674,90,1 pouch,1 pouch
2345674,70,1 tub,1 tub
2345674,110,Quantity not specified,Quantity not specified
2345674,110,1 jar,1 jar
2345675,110,1 tub,1 tub
2345675,110,Quantity not specified,Quantity not specified
2345675,15,1 tablespoon,1 tablespoon
2345675,110,1 pouch,1 pouch
2345675,110,1 jar,1 jar
2345676,110,1 pouch,1 pouch
2345676,140,1 tub,1 tub
2345676,15,1 tablespoon,1 tablespoon
2345676,140,1 jar,1 jar
2345676,110,Quantity not specified,Quantity not specified
2345677,110,1 pouch,1 pouch
2345677,15,1 tablespoon,1 tablespoon
2345677,110,Quantity not specified,Quantity not specified
2345677,110,1 jar,1 jar
2345677,110,1 tub,1 tub
2345678,110,Quantity not specified,Quantity not specified
2345678,110,1 tub,1 tub
2345678,110,1 pouch,1 pouch
2345678,15,1 tablespoon,1 tablespoon
2345678,110,1 jar,1 jar
2345679,110,Quantity not specified,Quantity not specified
2345679,15,1 tablespoon,1 tablespoon
2345679,110,1 jar,1 jar
2345679,70,1 tub,1 tub
2345679,90,1 pouch,1 pouch
2345680,110,Quantity not specified,Quantity not specified
2345680,110,1 jar,1 jar
2345680,110,1 tub,1 tub
2345680,110,1 pouch,1 pouch
2345680,15,1 tablespoon,1 tablespoon
2345681,150,1 tray,1 tray
2345681,15,1 tablespoon,1 tablespoon
2345681,150,Quantity not specified,Quantity not specified
2345682,15,1 tablespoon,1 tablespoon
2345682,150,1 tray,1 tray
2345682,150,Quantity not specified,Quantity not specified
2345683,150,1 tray,1 tray
2345683,15,1 tablespoon,1 tablespoon
2345683,150,Quantity not specified,Quantity not specified
2345684,150,Quantity not specified,Quantity not specified
2345684,150,1 tray,1 tray
2345684,15,1 tablespoon,1 tablespoon
2345685,150,Quantity not specified,Quantity not specified
2345685,15,1 tablespoon,1 tablespoon
2345685,150,1 tray,1 tray
2345686,95,Quantity not specified,Quantity not specified
2345686,95,"1 fritter (4"" x 2-1/4"" x 3/4"")","1 fritter (4"" x 2-1/4"" x 3/4"")"
2345687,64,"1 ball (3"" dia)","1 ball (3"" dia)"
2345687,200,1 cup,1 cup
2345687,100,Quantity not specified,Quantity not specified
2345688,190,"1 piece (4"" x 2"" x 2"")","1 piece (4"" x 2"" x 2"")"
2345688,190,Quantity not specified,Quantity not specified
2345689,145,"1 pastel (6"" x 2"" x 1/2"")","1 pastel (6"" x 2"" x 1/2"")"
2345689,145,Quantity not specified,Quantity not specified
2345690,149,Quantity not specified,Quantity not specified
2345690,149,"1 pastel (5-1/2"" x 2-1/4"" x 1/4"")","1 pastel (5-1/2"" x 2-1/4"" x 1/4"")"
2345691,175,Quantity not specified,Quantity not specified
2345691,75,"1 stuffed cabbage leaf (2"" x 3"" x 1"")","1 stuffed cabbage leaf (2"" x 3"" x 1"")"
2345691,234,1 cup,1 cup
2345692,220,Quantity not specified,Quantity not specified
2345692,110,1 cabbage roll,1 cabbage roll
2345693,152,Quantity not specified,Quantity not specified
2345693,203,1 cup,1 cup
2345693,86,"1 piece (3"" x 2"" x 1"")","1 piece (3"" x 2"" x 1"")"
2345693,14.3,1 cubic inch,1 cubic inch
2345693,915,"1 moussaka (8"" square)","1 moussaka (8"" square)"
2345693,1228,"1 moussaka (7"" x 12"")","1 moussaka (7"" x 12"")"
2345694,23,1 fl oz (with ice),1 fl oz (with ice)
2345694,31,1 fl oz (no ice),1 fl oz (no ice)
2345694,31,1 fl oz (NFS),1 fl oz (NFS)
2345694,248,Quantity not specified,Quantity not specified
2345694,209,1 juice box/pouch (6.75 fl oz),1 juice box/pouch (6.75 fl oz)
2345694,372,1 bottle (12 fl oz),1 bottle (12 fl oz)
2345695,324,Quantity not specified,Quantity not specified
2345695,1080,1 large,1 large
2345695,27,1 fl oz,1 fl oz
2345695,864,1 medium,1 medium
2345695,540,1 small,1 small
2345695,216,1 cup,1 cup
2345696,324,Quantity not specified,Quantity not specified
2345696,1080,1 large,1 large
2345696,540,1 small,1 small
2345696,27,1 fl oz,1 fl oz
2345696,864,1 medium,1 medium
2345696,216,1 cup,1 cup
2345697,216,1 cup,1 cup
2345697,324,Quantity not specified,Quantity not specified
2345697,27,1 fl oz,1 fl oz
2345697,1080,1 large,1 large
2345697,540,1 small,1 small
2345697,864,1 medium,1 medium
2345698,540,1 small,1 small
2345698,324,Quantity not specified,Quantity not specified
2345698,1080,1 large,1 large
2345698,864,1 medium,1 medium
2345698,27,1 fl oz,1 fl oz
2345698,216,1 cup,1 cup
2345699,248,1 cup,1 cup
2345699,31,1 fl oz,1 fl oz
2345699,248,Quantity not specified,Quantity not specified
2345700,324,Quantity not specified,Quantity not specified
2345700,864,1 medium,1 medium
2345700,540,1 small,1 small
2345700,216,1 cup,1 cup
2345700,27,1 fl oz,1 fl oz
2345700,1080,1 large,1 large
2345701,324,Quantity not specified,Quantity not specified
2345701,540,1 small,1 small
2345701,1080,1 large,1 large
2345701,864,1 medium,1 medium
2345701,216,1 cup,1 cup
2345701,27,1 fl oz,1 fl oz
2345702,14,1 tablespoon,1 tablespoon
2345702,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345702,7,1 pat,1 pat
2345702,224,1 cup,1 cup
2345702,14,Quantity not specified,Quantity not specified
2345703,7,1 pat,1 pat
2345703,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345703,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345703,224,1 cup,1 cup
2345703,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345703,14,1 tablespoon,1 tablespoon
2345703,5,1 individual container,1 individual container
2345703,14,Quantity not specified,Quantity not specified
2345704,14,Quantity not specified,Quantity not specified
2345704,113,1 stick,1 stick
2345704,14,1 tablespoon,1 tablespoon
2345704,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345704,224,1 cup,1 cup
2345704,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345704,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345704,7,1 pat,1 pat
2345705,14,1 tablespoon,1 tablespoon
2345705,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345705,5,1 individual container,1 individual container
2345705,10,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345705,14,Quantity not specified,Quantity not specified
2345705,7,1 pat,1 pat
2345705,20,Guideline amount on large sandwich,Guideline amount on large sandwich
2345705,224,1 cup,1 cup
2345706,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345706,14,Quantity not specified,Quantity not specified
2345706,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345706,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345706,224,1 cup,1 cup
2345706,112,1 stick,1 stick
2345706,7,1 pat,1 pat
2345706,14,1 tablespoon,1 tablespoon
2345707,14,Quantity not specified,Quantity not specified
2345707,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345707,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345707,14,1 pat,1 pat
2345707,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345707,5,1 individual container,1 individual container
2345707,14,1 tablespoon,1 tablespoon
2345707,224,1 cup,1 cup
2345708,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345708,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345708,224,1 cup,1 cup
2345708,14,1 tablespoon,1 tablespoon
2345708,7,1 pat,1 pat
2345708,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345708,14,Quantity not specified,Quantity not specified
2345708,112,1 stick,1 stick
2345709,5,1 individual container,1 individual container
2345709,14,1 tablespoon,1 tablespoon
2345709,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345709,224,1 cup,1 cup
2345709,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345709,14,Quantity not specified,Quantity not specified
2345709,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345710,5,1 individual container,1 individual container
2345710,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345710,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345710,230,1 cup,1 cup
2345710,14,Quantity not specified,Quantity not specified
2345710,14,1 tablespoon,1 tablespoon
2345710,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345711,224,1 cup,1 cup
2345711,14,Quantity not specified,Quantity not specified
2345711,14,1 tablespoon,1 tablespoon
2345711,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345711,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345711,112,1 stick,1 stick
2345711,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345711,7,1 pat,1 pat
2345712,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345712,14,Quantity not specified,Quantity not specified
2345712,230,1 cup,1 cup
2345712,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345712,5,1 individual container,1 individual container
2345712,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345712,14,1 tablespoon,1 tablespoon
2345713,224,1 cup,1 cup
2345713,14,1 tablespoon,1 tablespoon
2345713,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345713,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345713,14,Quantity not specified,Quantity not specified
2345713,0.25,1 spray,1 spray
2345713,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345714,14,1 tablespoon,1 tablespoon
2345714,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345714,14,Quantity not specified,Quantity not specified
2345714,7,1 pat,1 pat
2345714,5,1 individual container,1 individual container
2345714,224,1 cup,1 cup
2345714,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345714,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345715,7,1 pat,1 pat
2345715,224,1 cup,1 cup
2345715,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345715,14,1 tablespoon,1 tablespoon
2345715,112,1 stick,1 stick
2345715,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345715,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345715,14,Quantity not specified,Quantity not specified
2345716,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345716,5,1 individual container,1 individual container
2345716,224,1 cup,1 cup
2345716,14,1 tablespoon,1 tablespoon
2345716,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345716,14,Quantity not specified,Quantity not specified
2345716,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345717,14,1 tablespoon,1 tablespoon
2345717,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345717,224,1 cup,1 cup
2345717,14,Quantity not specified,Quantity not specified
2345717,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345717,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345717,112,1 stick,1 stick
2345717,7,1 pat,1 pat
2345718,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345718,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345718,14,Quantity not specified,Quantity not specified
2345718,5,1 individual container,1 individual container
2345718,14,1 tablespoon,1 tablespoon
2345718,224,1 cup,1 cup
2345718,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345719,28,Guideline amount on large sandwich,Guideline amount on large sandwich
2345719,14,Quantity not specified,Quantity not specified
2345719,14,Guideline amount on regular sandwich,Guideline amount on regular sandwich
2345719,7,1 pat,1 pat
2345719,7,Guideline amount per slice of bread/roll,Guideline amount per slice of bread/roll
2345719,224,1 cup,1 cup
2345719,14,1 tablespoon,1 tablespoon
2345719,5,1 individual container,1 individual container
2345720,2,Quantity not specified,Quantity not specified
2345720,5,1 tablespoon,1 tablespoon
2345720,100,1 cup,1 cup
2345721,224,1 cup,1 cup
2345721,14,Quantity not specified,Quantity not specified
2345721,14,1 tablespoon,1 tablespoon
2345722,12,1 tablespoon,1 tablespoon
2345722,12,Quantity not specified,Quantity not specified
2345722,192,1 cup,1 cup
2345723,12,1 tablespoon,1 tablespoon
2345723,12,Quantity not specified,Quantity not specified
2345723,192,1 cup,1 cup
2345724,12,1 tablespoon,1 tablespoon
2345724,12,Quantity not specified,Quantity not specified
2345724,192,1 cup,1 cup
2345725,224,1 cup,1 cup
2345725,14,1 tablespoon,1 tablespoon
2345725,14,Quantity not specified,Quantity not specified
2345726,32,Quantity not specified,Quantity not specified
2345726,16,1 tablespoon,1 tablespoon
2345726,28,1 dipping-size container,1 dipping-size container
2345727,32,Quantity not specified,Quantity not specified
2345727,16,1 tablespoon,1 tablespoon
2345728,32,Quantity not specified,Quantity not specified
2345728,16,1 tablespoon,1 tablespoon
2345729,10,Quantity not specified,Quantity not specified
2345729,245,1 cup,1 cup
